"id","reference","CellID","ItClust","Seurat","SingleCellNet","SingleR"
"6336","X489059","BoneMarrow",1,1,1,1,1
"6337","X489077","BoneMarrow",1,0,1,1,1
"6338","X489170","BoneMarrow",1,1,1,1,1
"6339","X489171","BoneMarrow",0.9,1,1,1,1
"6340","X489241","BoneMarrow",1,1,1,1,1
"6341","X489314","BoneMarrow",0.05,0,1,1,1
"6342","X489445","BoneMarrow",0.1,0,1,0.8,1
"6343","X489464","BoneMarrow",0.55,0,0.6,1,1
"6344","X489476","BoneMarrow",0.4,0,1,1,1
"6345","X489540","BoneMarrow",1,1,0.9,1,1
"6346","X489712","BoneMarrow",0.3,0.9,1,1,1
"6347","X48997","BoneMarrow",0,1,1,1,1
"6348","X490023","BoneMarrow",1,1,1,0,1
"6349","X490056","BoneMarrow",0.9,1,1,1,1
"6350","X490143","BoneMarrow",1,1,1,1,1
"6351","X490196","BoneMarrow",0.1,0,1,1,1
"6352","X490220","BoneMarrow",0.9,1,1,1,1
"6353","X490314","BoneMarrow",1,1,1,1,1
"6354","X490371","BoneMarrow",0,0,0,0,0
"6355","X490399","BoneMarrow",1,1,1,1,1
"6356","X490438","BoneMarrow",1,1,1,1,1
"6357","X490508","BoneMarrow",0,0,1,1,1
"6358","X490522","BoneMarrow",0.85,1,1,1,1
"6359","X490555","BoneMarrow",0.3,0.2,1,0.9,0.6
"6360","X490711","BoneMarrow",1,1,1,1,0.7
"6361","X490729","BoneMarrow",0,1,1,1,1
"6362","X490731","BoneMarrow",1,1,1,1,1
"6363","X490746","BoneMarrow",0.95,0,1,1,1
"6364","X490789","BoneMarrow",1,0,1,1,1
"6365","X490854","BoneMarrow",1,0,1,1,1
"6366","X49094","BoneMarrow",0.7,1,1,1,1
"6367","X490943","BoneMarrow",1,0,1,1,1
"6368","X491114","BoneMarrow",1,1,1,1,1
"6369","X491121","BoneMarrow",1,1,0.1,1,0.8
"6370","X491231","BoneMarrow",1,1,1,0.7,1
"6371","X491300","BoneMarrow",0,0,0.3,1,0
"6372","X491329","BoneMarrow",1,1,1,1,1
"6373","X491395","BoneMarrow",0,0,1,1,1
"6374","X491439","BoneMarrow",0.7,0,1,1,1
"6375","X491577","BoneMarrow",1,1,1,1,1
"6376","X491625","BoneMarrow",0.2,0,1,0,0.2
"6377","X491642","BoneMarrow",1,0,1,1,1
"6378","X491673","BoneMarrow",1,1,1,1,1
"6379","X491701","BoneMarrow",1,0,1,1,1
"6380","X491719","BoneMarrow",1,0,1,1,1
"6381","X491730","BoneMarrow",1,1,1,1,1
"6382","X491793","BoneMarrow",1,1,1,1,1
"6383","X491871","BoneMarrow",1,1,1,1,1
"6384","X491950","BoneMarrow",0,0,1,1,1
"6385","X492021","BoneMarrow",0,1,1,0,0.5
"6386","X4922","BoneMarrow",1,0,1,1,0.9
"6387","X492279","BoneMarrow",0,0,1,1,1
"6388","X492300","BoneMarrow",1,0,1,1,1
"6389","X492947","BoneMarrow",0,0,1,1,1
"6390","X493128","BoneMarrow",1,0,1,1,1
"6391","X493149","BoneMarrow",0,0,0,0,0
"6392","X493290","BoneMarrow",0.4,1,0.6,1,0.1
"6393","X493321","BoneMarrow",1,1,1,1,1
"6394","X493370","BoneMarrow",1,1,1,1,1
"6395","X493375","BoneMarrow",0.6,1,1,1,1
"6396","X493395","BoneMarrow",1,1,1,1,1
"6397","X493408","BoneMarrow",1,0,1,1,1
"6398","X493489","BoneMarrow",0,1,0.2,1,0
"6399","X493563","BoneMarrow",1,0,1,1,0.8
"6400","X493590","BoneMarrow",0,0,0.1,0.9,1
"6401","X493667","BoneMarrow",1,1,1,1,1
"6402","X493717","BoneMarrow",1,1,1,1,1
"6403","X49382","BoneMarrow",0,0.2,1,1,0
"6404","X493849","BoneMarrow",1,1,1,1,1
"6405","X493903","BoneMarrow",0,0.6,1,1,1
"6406","X493915","BoneMarrow",0.7,0,1,1,0.8
"6407","X493942","BoneMarrow",0,1,0,0.5,0
"6408","X494031","BoneMarrow",0,0,1,1,1
"6409","X494037","BoneMarrow",0,1,1,1,0
"6410","X494038","BoneMarrow",0.5,1,1,1,1
"6411","X494083","BoneMarrow",0.6,0.1,0,0,0
"6412","X494102","BoneMarrow",0,0,1,1,0.5
"6413","X494133","BoneMarrow",1,1,1,1,1
"6414","X494150","BoneMarrow",0.9,0,1,1,1
"6415","X49416","BoneMarrow",1,0,1,1,1
"6416","X494216","BoneMarrow",1,0,1,1,0.8
"6417","X494272","BoneMarrow",0.1,1,1,1,1
"6418","X494279","BoneMarrow",0,0.1,0.9,1,0
"6419","X49430","BoneMarrow",1,1,1,1,1
"6420","X494314","BoneMarrow",1,1,1,1,1
"6421","X49444","BoneMarrow",1,0,1,1,1
"6422","X494470","BoneMarrow",1,1,1,1,1
"6423","X494548","BoneMarrow",1,0,1,1,1
"6424","X494565","BoneMarrow",0,1,1,1,1
"6425","X494624","BoneMarrow",0.1,1,1,1,1
"6426","X494710","BoneMarrow",1,0,1,0.9,0.8
"6427","X494725","BoneMarrow",1,1,1,1,1
"6428","X494750","BoneMarrow",0,0,1,1,1
"6429","X494760","BoneMarrow",1,1,1,1,1
"6430","X494832","BoneMarrow",1,0.9,0.2,0.5,0
"6431","X494907","BoneMarrow",0.5,0,1,1,1
"6432","X494945","BoneMarrow",0,0,0.2,0,0
"6433","X494956","BoneMarrow",0,0,1,1,1
"6434","X495021","BoneMarrow",0,0,1,1,1
"6435","X495069","BoneMarrow",0.8,1,1,1,1
"6436","X495081","BoneMarrow",0,1,0,0.2,0.9
"6437","X495158","BoneMarrow",1,1,1,1,1
"6438","X495183","BoneMarrow",0,0,1,0.1,0.3
"6439","X495217","BoneMarrow",0.4,0,1,1,1
"6440","X495220","BoneMarrow",1,1,1,1,1
"6441","X495347","BoneMarrow",1,0,0.1,0.8,0.4
"6442","X495354","BoneMarrow",1,1,1,1,1
"6443","X495364","BoneMarrow",0,0,1,1,1
"6444","X495378","BoneMarrow",1,0,1,1,1
"6445","X495640","BoneMarrow",1,0.8,1,1,1
"6446","X495641","BoneMarrow",1,1,1,1,1
"6447","X495684","BoneMarrow",0,0,0.8,0.7,0
"6448","X495718","BoneMarrow",1,1,1,1,1
"6449","X495747","BoneMarrow",0,0,1,1,1
"6450","X495821","BoneMarrow",0.7,1,0,1,1
"6451","X495861","BoneMarrow",1,1,1,1,1
"6452","X495868","BoneMarrow",0,0,1,1,1
"6453","X496021","BoneMarrow",1,1,1,1,1
"6454","X496073","BoneMarrow",1,1,1,1,1
"6455","X496110","BoneMarrow",1,0,1,1,1
"6456","X496124","BoneMarrow",0,0,1,0.1,1
"6457","X496139","BoneMarrow",0,0,0.2,0,0.1
"6458","X49627","BoneMarrow",1,0,0.9,1,1
"6459","X496275","BoneMarrow",0,0,1,0.5,1
"6460","X496286","BoneMarrow",0,0,0.8,0,0
"6461","X496323","BoneMarrow",0,0,0,1,0
"6462","X496387","BoneMarrow",1,0,1,1,1
"6463","X496469","BoneMarrow",0.9,0,1,1,1
"6464","X496509","BoneMarrow",0.85,0,1,1,1
"6465","X49664","BoneMarrow",0.8,0,1,1,1
"6466","X496713","BoneMarrow",1,1,0,1,0.8
"6467","X496714","BoneMarrow",0,1,1,1,1
"6468","X496748","BoneMarrow",1,0,1,1,1
"6469","X496797","BoneMarrow",1,0,1,1,1
"6470","X496841","BoneMarrow",1,1,1,1,1
"6471","X497028","BoneMarrow",1,0,1,1,1
"6472","X497040","BoneMarrow",1,1,1,1,1
"6473","X497257","BoneMarrow",0.8,0,1,1,1
"6474","X497264","BoneMarrow",1,1,1,1,1
"6475","X49727","BoneMarrow",0,1,1,1,1
"6476","X497291","BoneMarrow",0.9,1,0.5,1,0
"6477","X497375","BoneMarrow",1,1,1,1,1
"6478","X497441","BoneMarrow",1,1,1,1,1
"6479","X497511","BoneMarrow",1,1,1,1,1
"6480","X497551","BoneMarrow",0,0.3,1,1,1
"6481","X497642","BoneMarrow",0.35,1,1,1,1
"6482","X497648","BoneMarrow",0.5,0,1,1,1
"6483","X497698","BoneMarrow",0,1,1,1,0.1
"6484","X497720","BoneMarrow",1,0,1,1,1
"6485","X497727","BoneMarrow",1,0,1,1,1
"6486","X49775","BoneMarrow",1,0,1,1,1
"6487","X497767","BoneMarrow",1,0,1,1,1
"6488","X497875","BoneMarrow",0.9,1,1,1,1
"6489","X497878","BoneMarrow",1,0,1,1,1
"6490","X497957","BoneMarrow",0,0,0,0,0
"6491","X498004","BoneMarrow",0.95,0,1,1,1
"6492","X498021","BoneMarrow",0,0,1,1,0
"6493","X498098","BoneMarrow",0,0,1,1,1
"6494","X498116","BoneMarrow",1,1,1,1,1
"6495","X498260","BoneMarrow",1,1,1,1,1
"6496","X498272","BoneMarrow",1,0,1,1,1
"6497","X49834","BoneMarrow",0,1,1,1,1
"6498","X498373","BoneMarrow",1,1,0.9,1,1
"6499","X498399","BoneMarrow",1,1,1,1,1
"6500","X498507","BoneMarrow",1,0,1,1,1
"6501","X498516","BoneMarrow",0.6,1,1,1,1
"6502","X498534","BoneMarrow",0.35,0,1,1,1
"6503","X498541","BoneMarrow",1,0,1,1,1
"6504","X498622","BoneMarrow",1,1,1,1,0.8
"6505","X498717","BoneMarrow",1,0,1,1,0.2
"6506","X498728","BoneMarrow",0,0,1,1,1
"6507","X498746","BoneMarrow",1,1,1,1,1
"6508","X498785","BoneMarrow",1,1,1,1,1
"6509","X498965","BoneMarrow",1,1,1,1,1
"6510","X498980","BoneMarrow",0,0,1,1,1
"6511","X499023","BoneMarrow",1,1,1,1,1
"6512","X499099","BoneMarrow",1,1,1,1,1
"6513","X499107","BoneMarrow",0,1,0.8,1,1
"6514","X499184","BoneMarrow",0.4,0.1,1,0,0
"6515","X499307","BoneMarrow",0,1,1,1,1
"6516","X499318","BoneMarrow",1,0,1,1,1
"6517","X499321","BoneMarrow",0,1,1,1,0.7
"6518","X499393","BoneMarrow",1,1,1,1,1
"6519","X499409","BoneMarrow",0.1,0,1,1,1
"6520","X49956","BoneMarrow",1,0,1,1,1
"6521","X499592","BoneMarrow",0,0,1,1,1
"6522","X499614","BoneMarrow",0,0,1,1,1
"6523","X499690","BoneMarrow",1,0,1,1,1
"6524","X499821","BoneMarrow",0,0,0,1,0.1
"6525","X499902","BoneMarrow",1,0,1,1,1
"6526","X499987","BoneMarrow",0.9,0,1,1,1
"6527","X500037","BoneMarrow",1,1,1,1,1
"6528","X500042","BoneMarrow",1,0,1,1,1
"6529","X500106","BoneMarrow",1,1,1,1,1
"6530","X500112","BoneMarrow",1,1,1,1,1
"6531","X500250","BoneMarrow",1,1,1,1,1
"6532","X500281","BoneMarrow",1,1,1,1,1
"6533","X500357","BoneMarrow",0,0,1,1,0.9
"6534","X500490","BoneMarrow",0,0.6,1,0.3,1
"6535","X500517","BoneMarrow",1,1,1,1,1
"6536","X500539","BoneMarrow",1,1,1,0,1
"6537","X50054","BoneMarrow",0,0,1,0.2,0.3
"6538","X500546","BoneMarrow",0,1,0,1,0
"6539","X500568","BoneMarrow",1,0,1,1,1
"6540","X500571","BoneMarrow",0,0,1,1,0
"6541","X500586","BoneMarrow",1,0,1,1,1
"6542","X500620","BoneMarrow",0,0,1,1,1
"6543","X500739","BoneMarrow",1,1,1,1,1
"6544","X500799","BoneMarrow",0.2,1,1,1,1
"6545","X500827","BoneMarrow",0.05,1,1,1,1
"6546","X500848","BoneMarrow",1,0,1,1,1
"6547","X50089","BoneMarrow",0,0,1,0.9,1
"6548","X500934","BoneMarrow",0,1,1,1,1
"6549","X500986","BoneMarrow",1,1,1,1,1
"6550","X501006","BoneMarrow",1,0,0.9,1,1
"6551","X501115","BoneMarrow",1,0,1,1,0.8
"6552","X501195","BoneMarrow",1,0,1,1,1
"6553","X501221","BoneMarrow",0.5,0,1,1,1
"6554","X501260","BoneMarrow",1,0,1,1,1
"6555","X501297","BoneMarrow",0,0,1,1,1
"6556","X501377","BoneMarrow",1,0.9,1,1,1
"6557","X501504","BoneMarrow",1,0,1,1,1
"6558","X501543","BoneMarrow",1,0,1,1,1
"6559","X501750","BoneMarrow",1,1,1,1,1
"6560","X501823","BoneMarrow",0,1,1,1,1
"6561","X501831","BoneMarrow",0.4,1,1,1,1
"6562","X501918","BoneMarrow",1,1,1,1,1
"6563","X501921","BoneMarrow",1,1,1,1,1
"6564","X501960","BoneMarrow",1,1,1,1,1
"6565","X501988","BoneMarrow",1,0,1,1,1
"6566","X50202","BoneMarrow",0.9,1,1,1,1
"6567","X502074","BoneMarrow",0,0,0.1,0,0
"6568","X502086","BoneMarrow",1,1,1,1,1
"6569","X502106","BoneMarrow",1,1,1,1,1
"6570","X502138","BoneMarrow",1,1,1,1,1
"6571","X502169","BoneMarrow",0,0,1,1,1
"6572","X502279","BoneMarrow",1,0,1,1,1
"6573","X502336","BoneMarrow",1,1,1,1,1
"6574","X502428","BoneMarrow",0.85,1,1,1,1
"6575","X50260","BoneMarrow",0,0,0.7,1,0
"6576","X502708","BoneMarrow",0,1,1,1,0
"6577","X502783","BoneMarrow",0,0,1,1,1
"6578","X502832","BoneMarrow",1,1,1,1,1
"6579","X5029","BoneMarrow",0,0,1,1,1
"6580","X502950","BoneMarrow",0,0,1,1,1
"6581","X502989","BoneMarrow",0,0,1,1,1
"6582","X502995","BoneMarrow",1,0.8,1,1,1
"6583","X503000","BoneMarrow",1,1,1,1,1
"6584","X50303","BoneMarrow",1,0,1,1,1
"6585","X503033","BoneMarrow",1,0,1,1,1
"6586","X503040","BoneMarrow",1,1,1,1,1
"6587","X503084","BoneMarrow",1,1,1,1,1
"6588","X503118","BoneMarrow",1,0,0.2,0.5,0.1
"6589","X503129","BoneMarrow",1,1,1,1,1
"6590","X503223","BoneMarrow",1,1,0,1,1
"6591","X503243","BoneMarrow",0,1,1,1,1
"6592","X503444","BoneMarrow",1,1,1,1,1
"6593","X50346","BoneMarrow",1,0,1,1,1
"6594","X503518","BoneMarrow",0,0,1,1,1
"6595","X503529","BoneMarrow",1,1,0.9,1,1
"6596","X503852","BoneMarrow",1,0,0,0,0.9
"6597","X503869","BoneMarrow",0,0,1,1,1
"6598","X503883","BoneMarrow",1,0,1,1,1
"6599","X503941","BoneMarrow",1,1,1,1,1
"6600","X503946","BoneMarrow",0,0,0.2,0,0
"6601","X504027","BoneMarrow",0,0,1,1,1
"6602","X504029","BoneMarrow",0,1,0.4,1,0.5
"6603","X504038","BoneMarrow",1,0.9,0,1,1
"6604","X504079","BoneMarrow",0.65,0,1,1,1
"6605","X504133","BoneMarrow",1,0,1,1,1
"6606","X504161","BoneMarrow",1,1,1,1,1
"6607","X504217","BoneMarrow",0.9,1,1,1,1
"6608","X504223","BoneMarrow",0.9,1,1,1,1
"6609","X50425","BoneMarrow",0,0,1,1,1
"6610","X504252","BoneMarrow",0.9,1,1,1,0.8
"6611","X504278","BoneMarrow",0,0.9,1,0.4,1
"6612","X504315","BoneMarrow",1,1,1,1,1
"6613","X50453","BoneMarrow",1,0,1,1,1
"6614","X504543","BoneMarrow",0.4,1,1,1,1
"6615","X504555","BoneMarrow",1,0,1,1,1
"6616","X504580","BoneMarrow",1,1,1,1,1
"6617","X504644","BoneMarrow",0.9,1,1,1,1
"6618","X504662","BoneMarrow",1,0,1,1,1
"6619","X504663","BoneMarrow",0,0,0,0,1
"6620","X504772","BoneMarrow",0.9,1,0.7,1,1
"6621","X504781","BoneMarrow",0.55,0,1,1,1
"6622","X504838","BoneMarrow",1,1,1,1,1
"6623","X504976","BoneMarrow",0,0.1,0.7,0.2,0
"6624","X504994","BoneMarrow",1,1,1,1,1
"6625","X50507","BoneMarrow",1,1,1,1,1
"6626","X505093","BoneMarrow",1,1,1,1,1
"6627","X505179","BoneMarrow",1,1,1,1,1
"6628","X505217","BoneMarrow",0,1,1,1,1
"6629","X505218","BoneMarrow",1,1,1,1,1
"6630","X505249","BoneMarrow",0,0,1,1,1
"6631","X505302","BoneMarrow",0,1,0.6,0,0
"6632","X505325","BoneMarrow",1,0,1,1,1
"6633","X505331","BoneMarrow",0.1,0,1,1,1
"6634","X505336","BoneMarrow",1,1,1,1,1
"6635","X505414","BoneMarrow",1,1,1,1,1
"6636","X505460","BoneMarrow",0.5,1,1,0.7,1
"6637","X505643","BoneMarrow",1,1,1,1,1
"6638","X505684","BoneMarrow",0,0,0.4,0,0
"6639","X505753","BoneMarrow",0,0,1,1,1
"6640","X505801","BoneMarrow",1,1,0.9,0.6,0
"6641","X505849","BoneMarrow",1,1,1,1,1
"6642","X505858","BoneMarrow",0.3,0,1,1,0.8
"6643","X505859","BoneMarrow",0,0,1,1,0.7
"6644","X505872","BoneMarrow",0,1,0.6,1,1
"6645","X505890","BoneMarrow",0.2,0,1,1,1
"6646","X505948","BoneMarrow",1,1,1,1,1
"6647","X506070","BoneMarrow",1,1,1,1,1
"6648","X506155","BoneMarrow",0,0,1,1,1
"6649","X50617","BoneMarrow",0.9,0,1,1,1
"6650","X506328","BoneMarrow",1,1,1,1,1
"6651","X506331","BoneMarrow",1,1,1,1,1
"6652","X506381","BoneMarrow",1,1,1,1,1
"6653","X506446","BoneMarrow",0.7,1,1,1,1
"6654","X506453","BoneMarrow",1,1,1,1,1
"6655","X506462","BoneMarrow",1,1,1,1,1
"6656","X50647","BoneMarrow",0,0,0,0,0
"6657","X506481","BoneMarrow",0.6,1,1,1,1
"6658","X506484","BoneMarrow",0,1,0.8,0.7,1
"6659","X506492","BoneMarrow",1,1,1,1,1
"6660","X506524","BoneMarrow",0,0.7,0,0,0
"6661","X506543","BoneMarrow",0,0,0.8,1,1
"6662","X506780","BoneMarrow",0.95,1,1,1,1
"6663","X50684","BoneMarrow",0,0.3,0,1,0
"6664","X50693","BoneMarrow",1,1,1,1,1
"6665","X506972","BoneMarrow",0,0,1,1,1
"6666","X507064","BoneMarrow",1,1,1,1,1
"6667","X507079","BoneMarrow",0.2,1,1,1,1
"6668","X507093","BoneMarrow",0,0.2,1,0.1,0.1
"6669","X507238","BoneMarrow",1,1,1,1,1
"6670","X50731","BoneMarrow",0,1,1,1,1
"6671","X507329","BoneMarrow",0,0,1,1,0.7
"6672","X507415","BoneMarrow",1,0,1,1,1
"6673","X507431","BoneMarrow",0,0,1,1,1
"6674","X507455","BoneMarrow",0.6,0,1,0.9,0.7
"6675","X507522","BoneMarrow",0,0,1,1,0
"6676","X507558","BoneMarrow",0,0,1,1,1
"6677","X507634","BoneMarrow",0.7,0,1,1,1
"6678","X507693","BoneMarrow",1,1,1,1,1
"6679","X507721","BoneMarrow",1,1,1,1,1
"6680","X507816","BoneMarrow",1,1,1,0,0
"6681","X507817","BoneMarrow",0,1,1,1,1
"6682","X507837","BoneMarrow",0,1,1,1,0
"6683","X507865","BoneMarrow",1,1,1,1,1
"6684","X507939","BoneMarrow",1,0,1,1,1
"6685","X507960","BoneMarrow",0,0.3,1,1,1
"6686","X507983","BoneMarrow",1,0,1,1,1
"6687","X508053","BoneMarrow",0.5,1,1,1,1
"6688","X508207","BoneMarrow",0,0,1,1,1
"6689","X508303","BoneMarrow",0,0,0.5,0,0
"6690","X508629","BoneMarrow",0,0.7,1,1,1
"6691","X508740","BoneMarrow",1,0,1,1,1
"6692","X508774","BoneMarrow",0.5,1,1,1,1
"6693","X508800","BoneMarrow",0,1,1,1,1
"6694","X508821","BoneMarrow",0.1,0,0.9,1,1
"6695","X508826","BoneMarrow",1,0,1,1,1
"6696","X508873","BoneMarrow",1,0,1,1,1
"6697","X508875","BoneMarrow",1,1,1,1,1
"6698","X508901","BoneMarrow",0.55,0,1,1,1
"6699","X508932","BoneMarrow",1,0,1,1,1
"6700","X509084","BoneMarrow",1,1,1,1,1
"6701","X50910","BoneMarrow",0,1,1,1,1
"6702","X509120","BoneMarrow",0,0,0.9,1,0.9
"6703","X509165","BoneMarrow",1,0,1,1,1
"6704","X509180","BoneMarrow",1,0,1,1,1
"6705","X509183","BoneMarrow",1,0,1,1,1
"6706","X509306","BoneMarrow",1,0,0.1,0.4,0.8
"6707","X509312","BoneMarrow",1,0,1,1,1
"6708","X509346","BoneMarrow",1,1,1,1,1
"6709","X509367","BoneMarrow",0.7,0,1,1,1
"6710","X509486","BoneMarrow",0,0,0.9,1,1
"6711","X509650","BoneMarrow",0.85,0,1,1,1
"6712","X509679","BoneMarrow",0.05,0,1,1,1
"6713","X510047","BoneMarrow",0,0.5,0.6,1,0
"6714","X510092","BoneMarrow",0,1,1,1,1
"6715","X51026","BoneMarrow",1,0.8,0.3,0,1
"6716","X510295","BoneMarrow",1,0,1,1,1
"6717","X510414","BoneMarrow",0,1,1,1,1
"6718","X510456","BoneMarrow",1,0,1,1,1
"6719","X510469","BoneMarrow",1,1,1,1,1
"6720","X510646","BoneMarrow",1,0,1,1,1
"6721","X510681","BoneMarrow",0,1,1,1,1
"6722","X51070","BoneMarrow",1,1,0.4,0.9,0
"6723","X510802","BoneMarrow",0.4,0.3,1,1,1
"6724","X510812","BoneMarrow",0,0,0,0.9,0
"6725","X510855","BoneMarrow",0,1,1,1,0
"6726","X510879","BoneMarrow",0,1,0,0,0.5
"6727","X510883","BoneMarrow",0,0,0.9,0,0.1
"6728","X511","BoneMarrow",0,0,1,1,1
"6729","X51101","BoneMarrow",1,0,1,1,1
"6730","X51117","BoneMarrow",0,1,1,1,1
"6731","X511182","BoneMarrow",0,0,0.3,0.5,0
"6732","X511211","BoneMarrow",0,1,1,1,1
"6733","X511215","BoneMarrow",0,0.9,0.7,1,1
"6734","X511239","BoneMarrow",0.1,0,1,1,1
"6735","X511396","BoneMarrow",0.1,0,0,0,0
"6736","X511425","BoneMarrow",1,0,1,1,1
"6737","X511436","BoneMarrow",1,0,1,1,1
"6738","X511492","BoneMarrow",0.05,0,1,1,0.8
"6739","X511694","BoneMarrow",0,0,1,1,1
"6740","X511757","BoneMarrow",1,0,1,1,1
"6741","X511778","BoneMarrow",1,1,0.6,1,1
"6742","X51183","BoneMarrow",1,0,1,1,1
"6743","X512088","BoneMarrow",1,0,1,1,1
"6744","X512117","BoneMarrow",0,1,0,0,0
"6745","X512130","BoneMarrow",0,0,1,1,1
"6746","X512189","BoneMarrow",1,1,1,1,1
"6747","X512267","BoneMarrow",1,0,1,1,1
"6748","X512405","BoneMarrow",0.75,1,1,1,1
"6749","X512443","BoneMarrow",0.2,1,1,1,1
"6750","X512601","BoneMarrow",1,1,1,1,1
"6751","X512622","BoneMarrow",1,1,1,1,1
"6752","X512624","BoneMarrow",1,1,0.9,0.9,0
"6753","X512642","BoneMarrow",1,0,1,1,1
"6754","X512657","BoneMarrow",1,1,1,1,1
"6755","X512738","BoneMarrow",1,0,1,1,1
"6756","X513007","BoneMarrow",1,0,1,1,1
"6757","X513081","BoneMarrow",0,0.9,1,1,0.9
"6758","X513082","BoneMarrow",0,1,1,1,1
"6759","X513107","BoneMarrow",0.2,1,1,0.9,1
"6760","X513211","BoneMarrow",1,0,0.8,1,1
"6761","X513240","BoneMarrow",0,0,1,1,1
"6762","X513420","BoneMarrow",0.15,0,1,1,1
"6763","X51345","BoneMarrow",0.5,1,1,1,1
"6764","X513492","BoneMarrow",1,0,1,1,0.8
"6765","X513549","BoneMarrow",0.8,0,1,1,1
"6766","X513639","BoneMarrow",0.7,0,0.9,1,0.8
"6767","X513742","BoneMarrow",1,1,1,1,1
"6768","X513768","BoneMarrow",1,0,1,1,1
"6769","X513775","BoneMarrow",1,1,1,1,1
"6770","X51382","BoneMarrow",1,1,0.9,0.7,0.1
"6771","X513861","BoneMarrow",1,1,1,1,1
"6772","X513908","BoneMarrow",1,1,1,1,1
"6773","X513957","BoneMarrow",1,1,1,1,1
"6774","X514006","BoneMarrow",0,1,1,1,1
"6775","X514013","BoneMarrow",0,0,1,1,1
"6776","X514075","BoneMarrow",1,0,1,1,1
"6777","X514139","BoneMarrow",1,0,1,1,1
"6778","X51421","BoneMarrow",0,0,0.4,0,0
"6779","X514231","BoneMarrow",1,1,1,1,1
"6780","X514263","BoneMarrow",0,0.4,1,1,1
"6781","X514386","BoneMarrow",1,0,1,1,1
"6782","X514392","BoneMarrow",1,1,1,1,1
"6783","X514407","BoneMarrow",1,1,1,1,1
"6784","X514524","BoneMarrow",0.5,0,1,1,1
"6785","X514533","BoneMarrow",1,1,1,1,1
"6786","X514565","BoneMarrow",0,0,1,1,0.7
"6787","X514734","BoneMarrow",1,1,1,1,1
"6788","X514786","BoneMarrow",1,0,0.9,1,1
"6789","X514800","BoneMarrow",0,0,1,1,1
"6790","X514873","BoneMarrow",1,1,1,1,1
"6791","X514933","BoneMarrow",0.6,0,1,1,0.9
"6792","X514962","BoneMarrow",0,0,0.7,1,0
"6793","X514967","BoneMarrow",0,0.4,0.2,1,0
"6794","X515101","BoneMarrow",1,0,1,0.9,0.8
"6795","X515172","BoneMarrow",0,1,1,1,1
"6796","X515204","BoneMarrow",1,1,1,1,1
"6797","X515211","BoneMarrow",1,0,1,1,1
"6798","X515245","BoneMarrow",0,0.8,1,1,1
"6799","X515423","BoneMarrow",0.4,0,1,1,1
"6800","X515428","BoneMarrow",0,0,1,1,0.6
"6801","X515430","BoneMarrow",0,0,1,1,1
"6802","X51561","BoneMarrow",0.65,1,1,1,1
"6803","X515700","BoneMarrow",0.8,1,1,1,1
"6804","X515768","BoneMarrow",1,0,1,1,1
"6805","X515786","BoneMarrow",1,1,1,1,1
"6806","X515911","BoneMarrow",1,1,1,1,1
"6807","X515933","BoneMarrow",1,1,1,1,1
"6808","X51600","BoneMarrow",0.45,0,1,1,1
"6809","X516021","BoneMarrow",1,0,1,1,1
"6810","X516029","BoneMarrow",1,1,1,1,1
"6811","X516032","BoneMarrow",0.45,1,1,1,1
"6812","X516041","BoneMarrow",0,0,0,0.1,0
"6813","X51609","BoneMarrow",1,1,1,1,1
"6814","X516169","BoneMarrow",1,1,1,1,1
"6815","X516224","BoneMarrow",0,0,1,1,1
"6816","X516298","BoneMarrow",1,1,1,0.2,0
"6817","X516359","BoneMarrow",1,1,1,1,1
"6818","X516393","BoneMarrow",0.6,1,1,1,1
"6819","X516438","BoneMarrow",1,0,1,1,1
"6820","X51646","BoneMarrow",0,0,0.5,1,0
"6821","X516482","BoneMarrow",1,1,1,1,1
"6822","X516606","BoneMarrow",0.35,0,1,1,1
"6823","X516617","BoneMarrow",0,0,1,1,1
"6824","X516691","BoneMarrow",1,1,1,1,1
"6825","X516692","BoneMarrow",0.2,1,1,1,1
"6826","X516727","BoneMarrow",0,0,1,1,0.8
"6827","X516741","BoneMarrow",0,1,1,1,1
"6828","X51679","BoneMarrow",0.1,0,1,1,1
"6829","X51683","BoneMarrow",1,1,1,1,0.5
"6830","X516926","BoneMarrow",1,1,1,1,1
"6831","X516990","BoneMarrow",0.35,0.1,1,0.6,1
"6832","X516998","BoneMarrow",1,1,1,1,1
"6833","X517079","BoneMarrow",1,1,1,1,1
"6834","X517171","BoneMarrow",0,1,0,0.3,0
"6835","X517225","BoneMarrow",1,1,1,1,1
"6836","X517296","BoneMarrow",0,1,0.9,1,1
"6837","X517317","BoneMarrow",1,1,1,1,1
"6838","X517337","BoneMarrow",0,0,0.1,0,0
"6839","X517343","BoneMarrow",0.55,1,1,1,1
"6840","X517415","BoneMarrow",0,1,1,1,1
"6841","X517458","BoneMarrow",1,1,1,1,1
"6842","X517529","BoneMarrow",0.45,0,1,1,1
"6843","X517602","BoneMarrow",1,1,1,1,1
"6844","X517655","BoneMarrow",0,1,1,1,0.7
"6845","X517723","BoneMarrow",0,0,1,1,1
"6846","X517776","BoneMarrow",0,0,1,1,1
"6847","X51785","BoneMarrow",1,1,1,1,0.8
"6848","X517892","BoneMarrow",0,1,1,1,0.5
"6849","X517916","BoneMarrow",0,0,1,1,1
"6850","X517943","BoneMarrow",1,0,1,1,1
"6851","X517977","BoneMarrow",0.2,NA,1,1,1
